customerID,BeginDate,EndDate_raw,EndDate_parsed,tenure_months_snapshot,MonthlyCharges,TotalCharges,num_internet_services,has_internet,has_phone,num_services,avg_monthly_from_total,payment_auto,gender,SeniorCitizen,Partner,Dependents,Type,PaperlessBilling,PaymentMethod,InternetService,MultipleLines,churn_left,active_at_snapshot,target
3500-RMZLT,2018-08-01,2019-11-01 00:00:00,2019-11-01,18.04,96.3,1426.75,4,1,0,4,79.08813747228382,0,Female,1,No,No,Month-to-month,Yes,Mailed check,Fiber optic,No,1,0,0
3873-NFTGI,2018-12-01,No,,14.03,55.5,767.55,1,1,1,2,54.70776906628653,1,Male,0,No,No,Month-to-month,Yes,Credit card (automatic),DSL,Yes,0,1,1
1162-ECVII,2014-02-01,No,,71.98,109.75,7932.5,5,1,1,6,110.2042233953876,1,Male,1,Yes,No,Two year,Yes,Bank transfer (automatic),Fiber optic,Yes,0,1,1
7048-GXDAY,2016-11-01,No,,38.99,106.4,4040.65,4,1,1,5,103.63298281610669,0,Male,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,0,1,1
8571-ZCMCX,2016-03-01,No,,47.04,60.0,2768.65,5,1,0,5,58.857355442176875,1,Female,0,Yes,Yes,Two year,Yes,Credit card (automatic),DSL,,0,1,1
1169-WCVAK,2018-07-01,No,,19.05,88.8,1672.35,3,1,1,4,87.78740157480314,1,Male,0,Yes,No,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,0,1,1
4548-SDBKE,2019-06-01,2019-11-01 00:00:00,2019-11-01,8.05,85.2,474.8,1,1,1,2,58.981366459627324,0,Female,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
8066-POXGX,2018-11-01,2019-12-01 00:00:00,2019-12-01,15.01,35.1,446.1,1,1,0,1,29.720186542305132,0,Female,0,No,No,Month-to-month,Yes,Electronic check,DSL,,1,0,0
7129-CAKJW,2018-09-01,No,,17.02,80.05,1345.65,1,1,1,2,79.06286721504114,1,Female,0,No,No,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,0,1,1
8695-ARGXZ,2017-04-01,No,,34.03,75.55,2425.4,0,1,1,1,71.27240669997062,0,Male,1,Yes,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,0,1,1
3570-YUEKJ,2016-08-01,No,,42.02,49.55,2077.95,1,1,0,1,49.45145168967158,0,Female,0,No,No,Month-to-month,Yes,Electronic check,DSL,No,0,1,1
4143-OOBWZ,2019-05-01,2019-10-01 00:00:00,2019-10-01,9.07,81.3,416.3,1,1,1,2,45.89856670341786,0,Male,0,Yes,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
1555-HAPSU,2014-03-01,No,,71.06,23.9,1663.5,0,0,1,1,23.409794539825498,1,Female,0,Yes,Yes,Two year,No,Credit card (automatic),,Yes,0,1,1
1697-NVVGY,2018-07-01,No,,19.05,66.4,1286.05,3,1,0,3,67.50918635170603,1,Male,1,Yes,No,Month-to-month,No,Bank transfer (automatic),DSL,No,0,1,1
7854-EKTJL,2019-08-01,2019-10-01 00:00:00,2019-10-01,6.04,19.6,35.85,0,0,0,0,5.935430463576159,0,Female,0,No,Yes,Month-to-month,Yes,Electronic check,,No,1,0,0
8464-EETCQ,2015-05-01,No,,57.06,18.8,1094.35,0,0,0,0,19.178934454959688,1,Male,0,No,No,Two year,No,Credit card (automatic),,No,0,1,1
2419-FSORS,2014-02-01,No,,71.98,108.4,7719.5,5,1,1,6,107.24506807446512,0,Male,0,Yes,No,Two year,Yes,Electronic check,Fiber optic,Yes,0,1,1
8132-YPVBX,2019-08-01,No,,6.04,85.95,514.6,2,1,0,2,85.19867549668875,0,Female,0,No,No,Month-to-month,Yes,Mailed check,Fiber optic,No,0,1,1
9102-IAYHT,2018-05-01,2019-10-01 00:00:00,2019-10-01,21.06,85.45,1451.6,1,1,1,2,68.92687559354226,0,Female,0,Yes,Yes,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
6754-LZUKA,2015-01-01,No,,61.01,80.9,4932.5,4,1,1,5,80.84740206523522,1,Male,0,Yes,No,Two year,No,Bank transfer (automatic),DSL,Yes,0,1,1
3422-LYEPQ,2019-10-01,2019-11-01 00:00:00,2019-11-01,4.04,71.0,71.0,0,1,0,0,17.574257425742573,0,Male,0,Yes,Yes,Month-to-month,Yes,Electronic check,Fiber optic,No,1,0,0
8099-MZPUJ,2016-02-01,No,,48.0,111.8,5443.65,6,1,1,7,113.409375,1,Male,0,Yes,Yes,Two year,No,Credit card (automatic),Fiber optic,Yes,0,1,1
0787-LHDYT,2018-10-01,No,,16.03,20.6,330.25,0,0,0,0,20.60199625701809,1,Male,0,No,No,Month-to-month,Yes,Credit card (automatic),,No,0,1,1
2642-DTVCO,2019-01-01,2019-10-01 00:00:00,2019-10-01,13.01,85.05,746.5,1,1,1,2,57.378939277478864,0,Male,1,No,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
0374-IOEGQ,2019-11-01,No,,3.02,44.6,122.7,0,1,0,0,40.629139072847686,0,Female,0,No,No,Month-to-month,No,Electronic check,DSL,No,0,1,1
4361-JEIVL,2019-11-01,2019-12-01 00:00:00,2019-12-01,3.02,44.4,44.4,0,1,0,0,14.701986754966887,0,Male,0,No,Yes,Month-to-month,Yes,Electronic check,DSL,No,1,0,0
3197-NNYNB,2014-09-01,No,,65.01,105.1,6631.85,4,1,1,5,102.01276726657437,1,Male,0,No,No,Two year,No,Credit card (automatic),Fiber optic,Yes,0,1,1
3396-DKDEL,2014-04-01,No,,70.04,115.15,8250.0,6,1,1,7,117.78983438035408,1,Female,0,Yes,Yes,Two year,Yes,Credit card (automatic),Fiber optic,Yes,0,1,1
1752-OZXFY,2015-02-01,No,,59.99,59.8,3561.15,2,1,0,2,59.362393732288716,0,Male,0,Yes,No,One year,Yes,Mailed check,DSL,No,0,1,1
9066-QRSDU,2014-05-01,No,,69.05,26.3,1763.55,0,0,1,1,25.540188269370024,0,Female,0,Yes,No,One year,Yes,Electronic check,,Yes,0,1,1
9112-WSNPU,2017-03-01,No,,35.05,70.55,2419.0,0,1,0,0,69.01569186875892,0,Female,1,No,No,Month-to-month,No,Electronic check,Fiber optic,No,0,1,1
9867-NNXLC,2018-04-01,No,,22.04,20.05,470.2,0,0,0,0,21.33393829401089,0,Female,0,No,No,Month-to-month,Yes,Mailed check,,No,0,1,1
5321-NTRKC,2014-08-01,No,,66.03,79.85,5234.95,4,1,1,5,79.2813872482205,1,Male,0,Yes,Yes,Two year,No,Bank transfer (automatic),DSL,Yes,0,1,1
1363-TXLSL,2019-11-01,2019-12-01 00:00:00,2019-12-01,3.02,70.3,70.3,0,1,0,0,23.278145695364238,0,Male,1,Yes,No,Month-to-month,Yes,Electronic check,Fiber optic,No,1,0,0
9507-EXLTT,2019-09-01,2019-10-01 00:00:00,2019-10-01,5.03,79.35,79.35,1,1,0,1,15.775347912524849,1,Female,0,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,1,0,0
3161-GETRM,2017-04-01,No,,34.03,90.05,3097.0,2,1,1,3,91.0079341757273,1,Male,0,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,0,1,1
0402-OAMEN,2014-02-01,No,,71.98,24.45,1709.1,0,0,1,1,23.744095582106137,1,Female,0,Yes,Yes,Two year,No,Bank transfer (automatic),,Yes,0,1,1
6933-VLYFX,2017-07-01,No,,31.04,59.95,1848.8,5,1,0,5,59.56185567010309,0,Male,0,Yes,Yes,One year,No,Electronic check,DSL,,0,1,1
6754-WKSHP,2017-08-01,No,,30.03,25.35,723.3,0,0,1,1,24.085914085914084,1,Male,0,No,Yes,One year,No,Bank transfer (automatic),,Yes,0,1,1
9846-GKXAS,2019-03-01,2019-12-01 00:00:00,2019-12-01,11.07,90.8,809.75,2,1,0,2,73.14814814814815,1,Female,0,No,No,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,1,0,0
6017-PPLPX,2018-03-01,2019-11-01 00:00:00,2019-11-01,23.06,70.45,1470.95,0,1,0,0,63.787944492627936,0,Male,0,Yes,Yes,Month-to-month,Yes,Electronic check,Fiber optic,No,1,0,0
4976-LNFVV,2018-07-01,No,,19.05,34.3,577.15,2,1,0,2,30.296587926509183,1,Male,1,Yes,No,Month-to-month,Yes,Credit card (automatic),DSL,,0,1,1
5055-MGMGF,2014-09-01,No,,65.01,105.05,6914.95,4,1,1,5,106.36748192585755,0,Female,0,Yes,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,0,1,1
4641-FROLU,2017-08-01,No,,30.03,19.3,602.9,0,0,0,0,20.076590076590076,0,Female,0,Yes,Yes,Two year,No,Mailed check,,No,0,1,1
2862-JVEOY,2019-08-01,No,,6.04,19.15,124.4,0,0,0,0,20.596026490066226,0,Male,0,No,No,One year,No,Mailed check,,No,0,1,1
2969-QWUBZ,2019-12-01,No,,2.04,51.4,96.8,3,1,0,3,47.45098039215686,0,Female,0,No,No,Month-to-month,No,Electronic check,DSL,,0,1,1
9822-BIIGN,2015-09-01,No,,53.02,71.85,3827.9,3,1,1,4,72.19728404375707,0,Male,0,Yes,Yes,Month-to-month,No,Electronic check,DSL,Yes,0,1,1
2077-MPJQO,2019-07-01,No,,7.06,75.4,533.05,0,1,1,1,75.5028328611898,0,Male,1,Yes,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,0,1,1
1534-OULXE,2015-01-01,No,,61.01,49.7,2961.4,1,1,0,1,48.53958367480741,1,Female,0,Yes,Yes,One year,Yes,Bank transfer (automatic),DSL,No,0,1,1
7136-RVDTZ,2014-03-01,2020-01-01 00:00:00,2020-01-01,71.06,45.25,3264.45,2,1,0,2,45.9393470306783,0,Male,1,No,No,One year,Yes,Electronic check,DSL,,1,0,0
2971-SGAFL,2019-01-01,No,,13.01,78.75,995.35,4,1,1,5,76.50653343581861,0,Female,0,No,No,Month-to-month,Yes,Electronic check,DSL,Yes,0,1,1
1480-IVEVR,2017-03-01,No,,35.05,81.6,2815.25,1,1,1,2,80.320970042796,1,Male,1,Yes,No,One year,Yes,Bank transfer (automatic),Fiber optic,Yes,0,1,1
2905-KFQUV,2019-12-01,No,,2.04,70.4,154.8,0,1,0,0,75.88235294117648,1,Female,0,Yes,No,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,0,1,1
4581-SSPWD,2019-10-01,2020-01-01 00:00:00,2020-01-01,4.04,75.8,246.3,0,1,1,1,60.96534653465347,0,Female,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
3370-HXOPH,2019-11-01,No,,3.02,76.1,257.6,0,1,1,1,85.29801324503312,0,Female,0,No,No,Month-to-month,No,Electronic check,Fiber optic,Yes,0,1,1
9391-YZEJW,2014-12-01,No,,62.02,94.0,5757.2,2,1,1,3,92.8281199613028,1,Female,0,No,No,One year,Yes,Bank transfer (automatic),Fiber optic,Yes,0,1,1
9958-MEKUC,2014-02-01,No,,71.98,103.95,7517.7,5,1,1,6,104.44151153098082,1,Male,0,Yes,Yes,Two year,No,Credit card (automatic),Fiber optic,Yes,0,1,1
0281-CNTZX,2014-11-01,No,,63.01,19.95,1234.8,0,0,0,0,19.596889382637677,1,Male,0,Yes,No,Two year,Yes,Bank transfer (automatic),,No,0,1,1
6927-WTFIV,2018-04-01,2019-12-01 00:00:00,2019-12-01,22.04,71.3,1389.2,0,1,0,0,63.03085299455536,1,Male,1,No,No,Month-to-month,No,Credit card (automatic),Fiber optic,No,1,0,0
4118-CEVPF,2017-03-01,No,,35.05,110.8,3836.3,6,1,1,7,109.4522111269615,1,Female,1,No,No,One year,Yes,Bank transfer (automatic),Fiber optic,Yes,0,1,1
3398-ZOUAA,2018-01-01,2019-10-01 00:00:00,2019-10-01,25.0,69.1,1474.75,0,1,0,0,58.99,0,Male,1,Yes,No,Month-to-month,Yes,Electronic check,Fiber optic,No,1,0,0
9114-VEPUF,2014-12-01,No,,62.02,96.1,6001.45,3,1,1,4,96.76636568848758,0,Male,0,Yes,No,One year,No,Electronic check,Fiber optic,Yes,0,1,1
7876-BEUTG,2018-11-01,No,,15.01,48.8,720.1,0,1,1,1,47.9746835443038,0,Female,0,No,No,Month-to-month,Yes,Mailed check,DSL,Yes,0,1,1
2338-BQEZT,2015-07-01,No,,55.06,50.55,2832.75,1,1,0,1,51.44841990555757,1,Female,0,No,No,Month-to-month,Yes,Credit card (automatic),DSL,No,0,1,1
9873-MNDKV,2019-03-01,No,,11.07,44.65,472.25,0,1,0,0,42.66034327009937,0,Female,0,No,No,Month-to-month,Yes,Mailed check,DSL,No,0,1,1
0378-NHQXU,2018-06-01,2019-11-01 00:00:00,2019-11-01,20.04,88.25,1460.65,2,1,1,3,72.88672654690619,0,Female,0,Yes,Yes,Month-to-month,No,Electronic check,Fiber optic,Yes,1,0,0
8241-JUIQO,2015-01-01,No,,61.01,19.45,1336.35,0,0,0,0,21.903786264546795,1,Female,0,No,No,One year,No,Bank transfer (automatic),,No,0,1,1
2194-IIQOF,2014-03-01,No,,71.06,89.3,6388.65,6,1,1,7,89.90500985083028,1,Female,0,Yes,No,Two year,No,Credit card (automatic),DSL,Yes,0,1,1
4512-ZUIYL,2019-10-01,2019-12-01 00:00:00,2019-12-01,4.04,70.0,153.05,0,1,0,0,37.883663366336634,1,Female,0,No,No,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,1,0,0
9631-RXVJM,2017-03-01,No,,35.05,19.25,677.9,0,0,0,0,19.340941512125536,0,Male,0,No,No,Two year,No,Mailed check,,No,0,1,1
9584-EXCDZ,2018-09-01,No,,17.02,70.5,1165.6,0,1,0,0,68.48413631022326,1,Female,0,No,No,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,0,1,1
7969-AULMZ,2018-03-01,2019-12-01 00:00:00,2019-12-01,23.06,97.35,2119.5,2,1,1,3,91.91240242844754,0,Female,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
5093-FEGLU,2016-03-01,No,,47.04,19.65,921.55,0,0,0,0,19.59077380952381,1,Female,0,Yes,No,Two year,No,Bank transfer (automatic),,No,0,1,1
2621-UDNLU,2019-11-01,No,,3.02,20.85,72.0,0,0,0,0,23.841059602649008,0,Female,0,Yes,No,Month-to-month,No,Mailed check,,No,0,1,1
7526-IVLYU,2019-11-01,No,,3.02,19.65,68.35,0,0,0,0,22.632450331125824,0,Male,0,No,No,Month-to-month,Yes,Mailed check,,No,0,1,1
2428-HYUNX,2016-06-01,No,,44.02,19.35,847.25,0,0,0,0,19.24693321217628,1,Male,1,Yes,No,Two year,Yes,Credit card (automatic),,No,0,1,1
9214-EKVXR,2020-01-01,No,,1.02,44.0,44.0,0,1,0,0,43.13725490196078,0,Female,0,No,No,Month-to-month,Yes,Mailed check,DSL,No,0,1,1
3410-MHHUM,2016-06-01,No,,44.02,94.4,4295.35,3,1,1,4,97.57723761926397,0,Female,0,Yes,Yes,One year,No,Electronic check,Fiber optic,Yes,0,1,1
0568-ONFPC,2019-07-01,2019-12-01 00:00:00,2019-12-01,7.06,25.9,135.0,0,0,1,1,19.121813031161473,1,Male,0,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),,Yes,1,0,0
0733-VUNUW,2017-10-01,2019-10-01 00:00:00,2019-10-01,28.02,55.65,1400.55,1,1,1,2,49.98394004282655,1,Male,0,No,No,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,1,0,0
4550-EVXNY,2019-12-01,2020-01-01 00:00:00,2020-01-01,2.04,69.65,69.65,0,1,0,0,34.142156862745104,0,Female,0,No,Yes,Month-to-month,Yes,Electronic check,Fiber optic,No,1,0,0
2122-YWVYA,2018-08-01,No,,18.04,75.4,1380.4,1,1,0,1,76.5188470066519,0,Female,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,No,0,1,1
2968-SSGAA,2019-01-01,2019-11-01 00:00:00,2019-11-01,13.01,100.6,1060.2,3,1,1,4,81.49116064565719,0,Female,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
2296-DKZFP,2014-09-01,No,,65.01,71.0,4386.2,4,1,0,4,67.46962005845253,1,Female,0,Yes,No,Two year,No,Bank transfer (automatic),DSL,No,0,1,1
4844-JJWUY,2019-11-01,2019-12-01 00:00:00,2019-12-01,3.02,86.0,86.0,2,1,0,2,28.47682119205298,0,Female,1,No,No,Month-to-month,Yes,Electronic check,Fiber optic,No,1,0,0
6777-TGHTM,2015-05-01,2019-10-01 00:00:00,2019-10-01,57.06,106.95,5785.5,4,1,1,5,101.39327024185069,1,Female,0,No,No,One year,Yes,Credit card (automatic),Fiber optic,Yes,1,0,0
8909-BOLNL,2019-11-01,No,,3.02,21.2,52.05,0,0,0,0,17.235099337748345,0,Male,0,No,No,One year,No,Mailed check,,No,0,1,1
6603-YRDCJ,2017-05-01,No,,33.05,61.05,2018.4,3,1,0,3,61.07110438729199,0,Male,0,Yes,No,Two year,Yes,Mailed check,DSL,No,0,1,1
3538-WZPHD,2019-09-01,2019-12-01 00:00:00,2019-12-01,5.03,29.6,79.45,1,1,0,1,15.795228628230616,0,Male,0,No,No,Month-to-month,Yes,Electronic check,DSL,,1,0,0
3229-USWAR,2017-04-01,No,,34.03,79.95,2727.3,5,1,0,5,80.14399059653248,1,Female,0,No,No,One year,Yes,Bank transfer (automatic),DSL,No,0,1,1
2138-VFAPZ,2018-12-01,No,,14.03,19.7,263.65,0,0,0,0,18.791874554526014,0,Female,0,Yes,Yes,Two year,Yes,Mailed check,,No,0,1,1
6131-JLWZM,2019-01-01,No,,13.01,20.3,275.4,0,0,0,0,21.168332052267484,0,Female,0,No,No,Month-to-month,Yes,Mailed check,,No,0,1,1
4785-QRJHC,2016-03-01,2020-01-01 00:00:00,2020-01-01,47.04,59.9,2816.65,5,1,0,5,59.87776360544218,1,Male,1,Yes,No,One year,Yes,Bank transfer (automatic),DSL,,1,0,0
0269-XFESX,2018-03-01,No,,23.06,24.35,538.5,0,0,1,1,23.352124891587167,0,Male,0,Yes,Yes,One year,No,Mailed check,,Yes,0,1,1
1709-EJDOX,2016-03-01,No,,47.04,19.75,948.9,0,0,0,0,20.17219387755102,0,Female,0,Yes,Yes,Two year,No,Mailed check,,No,0,1,1
4316-XCSLJ,2018-09-01,No,,17.02,50.3,846.8,1,1,0,1,49.75323149236193,0,Male,0,No,Yes,Month-to-month,Yes,Mailed check,DSL,No,0,1,1
8610-WFCJF,2015-11-01,2019-12-01 00:00:00,2019-12-01,51.02,95.6,4783.5,2,1,1,3,93.75735005880047,0,Female,0,Yes,Yes,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
9693-XMUOB,2015-03-01,No,,59.07,50.25,2997.45,3,1,0,3,50.74403250380904,0,Male,1,Yes,No,Month-to-month,Yes,Electronic check,DSL,,0,1,1
0383-CLDDA,2014-05-01,No,,69.05,85.35,5897.4,5,1,1,6,85.4076755973932,1,Female,0,No,No,Two year,Yes,Credit card (automatic),DSL,Yes,0,1,1
4905-JEFDW,2019-02-01,2020-01-01 00:00:00,2020-01-01,11.99,41.6,470.6,2,1,0,2,39.24937447873228,0,Male,0,No,No,One year,Yes,Electronic check,DSL,,1,0,0
2709-UQGNP,2019-04-01,No,,10.05,51.65,524.5,1,1,0,1,52.189054726368155,0,Male,0,No,No,Month-to-month,Yes,Mailed check,DSL,No,0,1,1
3549-ZTMNH,2019-02-01,No,,11.99,24.0,269.65,0,0,1,1,22.489574645537946,1,Male,0,Yes,Yes,Two year,Yes,Bank transfer (automatic),,Yes,0,1,1
7881-INRLC,2016-01-01,2019-10-01 00:00:00,2019-10-01,49.01,100.85,4740.0,3,1,1,4,96.71495613140176,1,Male,0,No,No,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,1,0,0
8033-ATFAS,2016-11-01,No,,38.99,59.85,2341.5,2,1,0,2,60.053859964093355,0,Female,0,Yes,Yes,Month-to-month,Yes,Mailed check,DSL,No,0,1,1
1635-NZATJ,2014-03-01,No,,71.06,25.45,1789.65,0,0,1,1,25.1850548831973,1,Male,1,Yes,No,Two year,No,Credit card (automatic),,Yes,0,1,1
0562-HKHML,2014-03-01,No,,71.06,23.9,1626.4,0,0,1,1,22.887700534759357,1,Male,0,Yes,Yes,Two year,No,Credit card (automatic),,Yes,0,1,1
8277-RVRSV,2017-05-01,No,,33.05,24.15,800.3,0,0,1,1,24.21482602118003,1,Female,0,Yes,Yes,One year,No,Credit card (automatic),,Yes,0,1,1
9943-VSZUV,2014-07-01,No,,67.05,75.7,5060.85,0,1,1,1,75.47874720357943,0,Male,1,No,No,Month-to-month,Yes,Mailed check,Fiber optic,Yes,0,1,1
0117-LFRMW,2016-09-01,2019-10-01 00:00:00,2019-10-01,41.0,40.2,1448.8,3,1,0,3,35.33658536585366,1,Male,0,Yes,Yes,Month-to-month,No,Bank transfer (automatic),DSL,,1,0,0
6172-FECYY,2015-11-01,2019-12-01 00:00:00,2019-12-01,51.02,84.5,4254.85,1,1,1,2,83.39572716581733,0,Male,0,Yes,Yes,Month-to-month,No,Electronic check,Fiber optic,Yes,1,0,0
7054-ENNGU,2019-05-01,No,,9.07,50.85,466.6,1,1,0,1,51.44432194046306,0,Female,0,Yes,No,Month-to-month,No,Mailed check,DSL,No,0,1,1
1455-HFBXA,2015-10-01,No,,52.04,91.6,4627.8,3,1,1,4,88.92774788624136,1,Male,0,Yes,No,Two year,Yes,Credit card (automatic),Fiber optic,Yes,0,1,1
9402-CXWPL,2014-04-01,No,,70.04,98.9,6838.6,3,1,1,4,97.63849229011993,0,Female,0,No,No,One year,No,Electronic check,Fiber optic,Yes,0,1,1
1628-BIZYP,2020-01-01,No,,1.02,85.0,85.0,2,1,0,2,83.33333333333333,0,Male,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,No,0,1,1
1965-AKTSX,2018-11-01,2020-01-01 00:00:00,2020-01-01,15.01,78.95,1101.85,1,1,1,2,73.40772818121252,0,Female,1,No,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
0082-LDZUE,2020-01-01,No,,1.02,44.3,44.3,0,1,0,0,43.431372549019606,0,Male,0,No,No,Month-to-month,Yes,Mailed check,DSL,No,0,1,1
4786-UKSNZ,2019-12-01,2020-01-01 00:00:00,2020-01-01,2.04,20.2,20.2,0,0,0,0,9.901960784313726,0,Male,0,No,No,Month-to-month,No,Mailed check,,No,1,0,0
5343-SGUBI,2015-10-01,No,,52.04,80.2,4297.6,1,1,1,2,82.58262874711761,0,Female,0,No,No,One year,Yes,Mailed check,Fiber optic,Yes,0,1,1
0856-NAOES,2019-08-01,No,,6.04,60.9,414.1,2,1,0,2,68.55960264900662,0,Male,0,No,No,Month-to-month,No,Mailed check,DSL,No,0,1,1
1976-AZZPJ,2019-07-01,No,,7.06,34.2,256.6,2,1,0,2,36.34560906515581,0,Male,0,Yes,No,Month-to-month,No,Mailed check,DSL,,0,1,1
7248-VZQLC,2015-11-01,2019-10-01 00:00:00,2019-10-01,51.02,85.2,3969.35,2,1,1,3,77.79988239905919,1,Female,1,No,No,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,1,0,0
6156-UZDLF,2017-12-01,No,,26.02,87.15,2274.1,3,1,0,3,87.39815526518063,1,Female,0,No,No,One year,Yes,Credit card (automatic),Fiber optic,No,0,1,1
3099-OONVS,2018-01-01,No,,25.0,54.3,1296.8,2,1,0,2,51.872,0,Male,0,Yes,Yes,Month-to-month,No,Electronic check,DSL,No,0,1,1
9500-WBGRP,2014-05-01,No,,69.05,19.1,1268.85,0,0,0,0,18.375814627081823,0,Male,0,No,No,Two year,Yes,Mailed check,,No,0,1,1
5183-KLYEM,2014-02-01,No,,71.98,112.75,8192.6,6,1,1,7,113.81772714642956,1,Female,0,No,No,Two year,Yes,Credit card (automatic),Fiber optic,Yes,0,1,1
5144-PQCDZ,2019-10-01,No,,4.04,19.95,59.25,0,0,0,0,14.665841584158416,0,Male,0,No,No,Month-to-month,Yes,Mailed check,,No,0,1,1
8514-VZHEB,2015-03-01,No,,59.07,19.5,1147.85,0,0,0,0,19.432029795158286,0,Male,0,Yes,Yes,Two year,No,Mailed check,,No,0,1,1
6625-IUTTT,2014-07-01,No,,67.05,65.55,4361.55,3,1,0,3,65.04921700223714,1,Male,0,No,No,Two year,No,Bank transfer (automatic),DSL,No,0,1,1
9355-NPPFS,2017-12-01,No,,26.02,78.8,2006.1,1,1,0,1,77.09838585703305,0,Female,1,No,No,Month-to-month,Yes,Electronic check,Fiber optic,No,0,1,1
0068-FIGTF,2017-11-01,No,,27.0,78.2,2078.95,5,1,0,5,76.99814814814815,0,Female,0,No,No,One year,No,Mailed check,DSL,No,0,1,1
5965-GGPRW,2014-02-01,No,,71.98,105.25,7609.75,4,1,1,5,105.72033898305084,1,Male,0,Yes,Yes,Two year,No,Bank transfer (automatic),Fiber optic,Yes,0,1,1
8035-PWSEV,2019-08-01,No,,6.04,89.25,487.05,3,1,0,3,80.63741721854305,0,Female,0,No,No,Month-to-month,Yes,Electronic check,Fiber optic,No,0,1,1
2236-HILPA,2014-12-01,No,,62.02,20.65,1218.45,0,0,0,0,19.646081909061593,1,Male,0,Yes,Yes,Two year,No,Credit card (automatic),,No,0,1,1
1840-BIUOG,2018-06-01,No,,20.04,68.7,1416.2,3,1,1,4,70.6686626746507,0,Male,0,No,No,One year,Yes,Electronic check,DSL,Yes,0,1,1
1356-MKYSK,2019-08-01,No,,6.04,78.65,483.3,5,1,0,5,80.01655629139073,1,Male,0,No,No,Month-to-month,No,Credit card (automatic),DSL,No,0,1,1
6080-LNESI,2015-11-01,No,,51.02,24.75,1234.6,0,0,1,1,24.19835358682869,0,Male,0,No,No,Two year,No,Mailed check,,Yes,0,1,1
1830-IPXVJ,2015-01-01,No,,61.01,19.75,1311.6,0,0,0,0,21.498115063104407,1,Female,0,Yes,Yes,Two year,No,Credit card (automatic),,No,0,1,1
5828-DWPIL,2014-12-01,No,,62.02,89.1,5618.3,3,1,1,4,90.58851983231216,0,Male,1,Yes,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,0,1,1
8398-TBIYD,2014-02-01,No,,71.98,84.7,6185.15,2,1,1,3,85.92873020283412,1,Female,0,No,No,Two year,Yes,Bank transfer (automatic),Fiber optic,Yes,0,1,1
0011-IGKFF,2018-12-01,2020-01-01 00:00:00,2020-01-01,14.03,98.0,1237.85,4,1,0,4,88.2287954383464,0,Male,1,Yes,No,Month-to-month,Yes,Electronic check,Fiber optic,No,1,0,0
4192-GORJT,2019-08-01,2020-01-01 00:00:00,2020-01-01,6.04,94.45,498.1,3,1,0,3,82.46688741721854,0,Male,0,Yes,No,Month-to-month,Yes,Electronic check,Fiber optic,No,1,0,0
6496-SLWHQ,2019-10-01,2020-01-01 00:00:00,2020-01-01,4.04,105.0,294.45,4,1,1,5,72.88366336633663,0,Male,1,No,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
9912-GVSEQ,2017-09-01,2019-11-01 00:00:00,2019-11-01,29.01,93.85,2381.55,3,1,1,4,82.09410548086866,0,Female,1,Yes,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
2931-FSOHN,2019-01-01,No,,13.01,59.9,788.35,2,1,0,2,60.59569561875481,0,Male,1,No,No,Month-to-month,Yes,Electronic check,DSL,No,0,1,1
9418-RUKPH,2016-12-01,No,,38.01,19.95,756.4,0,0,0,0,19.90002630886609,0,Female,0,Yes,Yes,Two year,Yes,Mailed check,,No,0,1,1
5383-MMTWC,2019-04-01,2019-12-01 00:00:00,2019-12-01,10.05,84.0,613.4,1,1,1,2,61.034825870646756,0,Female,1,Yes,No,Month-to-month,Yes,Electronic check,Fiber optic,Yes,1,0,0
